Numero Origen,ID Usuario Origen,Dispositivo Origen,Dispositivo Destino,Numero Marcado Original,Numero Marcado Final,ID Usuario Destino,Origen,Destino,Codigo Origen,Codigo Destino,Tiempo de Conexion,Tiempo de Desconexion,Duracion(s)
6535,\ ,SEP0C2724559D18,10.200.16.4,09935064,09935064,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 08:16, AM","04/Nov/2021, 08:16, AM",39.0
2279,\ ,SEP0C272455C020,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 08:20, AM","04/Nov/2021, 08:21, AM",31.0
2447,sala_venezuela,SEP34DBFDCD0C0C,AN00F137DEFF409,2440,2440,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 08:22, AM","04/Nov/2021, 08:22, AM",7.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,0,16,"04/Nov/2021, 08:25, AM","04/Nov/2021, 08:26, AM",36.0
2440,\ ,AN00F137DEFF409,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 08:26, AM","04/Nov/2021, 08:26, AM",9.0
2447,sala_venezuela,SEP34DBFDCD0C0C,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 08:26, AM","04/Nov/2021, 08:26, AM",9.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,16,0,"04/Nov/2021, 08:27, AM","04/Nov/2021, 08:27, AM",38.0
6535,\ ,SEP0C2724559D18,SEP045FB9B6A534,5305,5305,\ ,Venezuela,Panama,16,0,"04/Nov/2021, 08:27, AM","04/Nov/2021, 08:28, AM",37.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SEP7C95F33EB4C1,2155,2155,LUSTARIZ,Venezuela,Venezuela,16,0,"04/Nov/2021, 08:32, AM","04/Nov/2021, 08:34, AM",104.0
909685686,\ ,10.200.130.2,CiscoUM1-VI1,8514,8000,\ ,Peru,Miami,16,0,"04/Nov/2021, 07:34, AM","04/Nov/2021, 07:35, AM",5.0
8637,\ ,SEPA4B439303FA0,CiscoUM1-VI1,8612,8000,\ ,Brasil,Miami,16,0,"04/Nov/2021, 09:36, AM","04/Nov/2021, 09:36, AM",3.0
8637,\ ,SEPA4B439303FA0,CiscoUM1-VI1,8627,8000,\ ,Brasil,Miami,16,0,"04/Nov/2021, 09:37, AM","04/Nov/2021, 09:37, AM",4.0
2090,NGONZALE,SEP0C272455C271,10.200.16.4,14520378,14520378,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 08:31, AM","04/Nov/2021, 08:39, AM",460.0
1130172140,\ ,10.200.100.2,SEPA4B439303F92,8600,8611,\ ,Brasil,Brasil,0,16,"04/Nov/2021, 09:39, AM","04/Nov/2021, 09:40, AM",26.0
3133,\ ,SEP00279025BB0F,SEP00279025BA44,3145,3145,\ ,Uruguay,Uruguay,0,16,"04/Nov/2021, 09:42, AM","04/Nov/2021, 09:42, AM",13.0
2279,\ ,SEP0C272455C020,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 08:42, AM","04/Nov/2021, 08:43, AM",24.0
913710643,\ ,10.200.24.2,CiscoUM1-VI1,5604,8000,\ ,Espana,Miami,16,0,"04/Nov/2021, 01:43, PM","04/Nov/2021, 01:44, PM",12.0
926475186,\ ,10.200.130.2,CiscoUM1-VI1,8511,8000,\ ,Peru,Miami,16,0,"04/Nov/2021, 07:44, AM","04/Nov/2021, 07:44, AM",5.0
2302,HNIETO,SEP0C272455B5FC,SEP0C2724559435,2404,2404,FRANGEL,Venezuela,Venezuela,16,0,"04/Nov/2021, 08:44, AM","04/Nov/2021, 08:44, AM",7.0
5215,\ ,SEP50F7227021C4,SEP50F7227022F6,6418,6418,PSANGUINETTI,Paraguay,Argentina,16,0,"04/Nov/2021, 09:46, AM","04/Nov/2021, 09:47, AM",13.0
2221,\ ,SEP64E9502F8352,SIP_Trunk_InterGrupo,2200,2200,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 08:26, AM","04/Nov/2021, 08:47, AM",1279.0
8622,MRVELASQUEZ,SEPA4B439303EF4,CiscoUM1-VI1,8627,8000,\ ,Brasil,Miami,16,0,"04/Nov/2021, 09:48, AM","04/Nov/2021, 09:48, AM",2.0
6553,LFSANCHEZ,SEP64E9502F823E,SEP34DBFDCD028D,2142,2142,LGOMEZ,Venezuela,Venezuela,0,16,"04/Nov/2021, 08:51, AM","04/Nov/2021, 08:52, AM",38.0
6418,PSANGUINETTI,SEP50F7227022F6,SEP50F7227021C4,5215,5215,\ ,Argentina,Paraguay,0,16,"04/Nov/2021, 09:49, AM","04/Nov/2021, 09:52, AM",177.0
6898,\ ,SEP7C95F323E70B,10.200.16.4,14520378,14520378,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 08:52, AM","04/Nov/2021, 08:56, AM",248.0
2200,\ ,SIP_Trunk_InterGrupo,SEP0C27245592C2,2074,2074,KCASTANEDA,Venezuela,Venezuela,0,16,"04/Nov/2021, 08:55, AM","04/Nov/2021, 08:58, AM",206.0
6417,ADAZA,SEP701F534C3E4B,10.200.25.2,152807727,152807727,\ ,Argentina,Argentina,16,0,"04/Nov/2021, 10:02, AM","04/Nov/2021, 10:03, AM",24.0
6689,ULOTERO,SEP0C272455B340,SEP0C27245592C2,2074,2074,KCASTANEDA,Venezuela,Venezuela,0,16,"04/Nov/2021, 09:06, AM","04/Nov/2021, 09:06, AM",17.0
3133,\ ,SEP00279025BB0F,SEP00279025BA44,3145,3145,\ ,Uruguay,Uruguay,0,16,"04/Nov/2021, 10:08, AM","04/Nov/2021, 10:08, AM",9.0
094871987,\ ,SIP_Trunk_Uruguay_Antel,SIP_Trunk_Uruguay_Antel,3211,0098994065,\ ,Uruguay,Uruguay,0,16,"04/Nov/2021, 10:07, AM","04/Nov/2021, 10:12, AM",271.0
8602,CALMEIDA,SEP0076861A568A,SEPA4B439303F92,8611,8611,\ ,Brasil,Brasil,0,16,"04/Nov/2021, 10:12, AM","04/Nov/2021, 10:12, AM",11.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:11, AM","04/Nov/2021, 09:12, AM",87.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,0,16,"04/Nov/2021, 09:14, AM","04/Nov/2021, 09:15, AM",9.0
2107,sala_venezuela,SEPAC44F2102795,SEP5017FF772F29,2336,2336,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 09:15, AM","04/Nov/2021, 09:16, AM",41.0
8615,TCARVALHO,SEPA4B439304390,10.200.100.2,108007040465,108007040465,\ ,Brasil,Brasil,16,0,"04/Nov/2021, 09:16, AM","04/Nov/2021, 10:17, AM",3632.0
2111,\ ,SEP34DBFDCDA833,CiscoUM1-VI1,2478,8000,\ ,Venezuela,Miami,16,0,"04/Nov/2021, 09:17, AM","04/Nov/2021, 09:17, AM",5.0
2111,\ ,SEP34DBFDCDA833,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 09:17, AM","04/Nov/2021, 09:17, AM",35.0
8621,DVETTORI,SEPA4B439301C1D,CiscoUM1-VI1,8615,8000,\ ,Brasil,Miami,16,0,"04/Nov/2021, 10:18, AM","04/Nov/2021, 10:18, AM",5.0
2107,sala_venezuela,SEPAC44F2102795,SEP5017FF772F29,2336,2336,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:18, AM","04/Nov/2021, 09:19, AM",67.0
2036,\ ,SEP34DBFDCC93C1,SEP7C95F33EB4C1,2155,2155,LUSTARIZ,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:20, AM","04/Nov/2021, 09:20, AM",6.0
2118,AZARATE,SEP0C272455BE53,SEP0C272455A536,2034,2034,RCMARTINEZ,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:20, AM","04/Nov/2021, 09:21, AM",20.0
2447,sala_venezuela,SEP34DBFDCD0C0C,CiscoUM1-VI1,6523,8000,\ ,Venezuela,Miami,16,0,"04/Nov/2021, 09:21, AM","04/Nov/2021, 09:21, AM",2.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:22, AM","04/Nov/2021, 09:22, AM",27.0
2036,\ ,SEP34DBFDCC93C1,CiscoUM1-VI1,2196,8000,\ ,Venezuela,Miami,16,0,"04/Nov/2021, 09:23, AM","04/Nov/2021, 09:23, AM",2.0
2279,\ ,SEP0C272455C020,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 09:24, AM","04/Nov/2021, 09:24, AM",11.0
2447,sala_venezuela,SEP34DBFDCD0C0C,CiscoUM1-VI1,2196,8000,\ ,Venezuela,Miami,16,0,"04/Nov/2021, 09:27, AM","04/Nov/2021, 09:27, AM",2.0
2447,sala_venezuela,SEP34DBFDCD0C0C,CiscoUM1-VI1,2196,8000,\ ,Venezuela,Miami,16,0,"04/Nov/2021, 09:29, AM","04/Nov/2021, 09:29, AM",3.0
6595,ZTOVAR,SEP0C272455C1B2,SEP0C27245593D5,2152,2152,NCARRERO,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:29, AM","04/Nov/2021, 09:30, AM",25.0
2447,sala_venezuela,SEP34DBFDCD0C0C,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:30, AM","04/Nov/2021, 09:30, AM",17.0
2167,RLEDEZMA,SEP34DBFDCD02B8,SEP0C272455CD3F,2009,2009,RAGOSTINI,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:31, AM","04/Nov/2021, 09:32, AM",10.0
8119,MCACERES,SEPF0B2E576741A,10.200.140.2,101077179513,101077179513,\ ,Bolivia,Bolivia,0,16,"04/Nov/2021, 09:33, AM","04/Nov/2021, 09:34, AM",29.0
8611,\ ,SEPA4B439303F92,SEPA4B439304390,8615,8615,TCARVALHO,Brasil,Brasil,0,16,"04/Nov/2021, 10:33, AM","04/Nov/2021, 10:34, AM",32.0
8637,\ ,SEPA4B439303FA0,SEPA4B439303F92,8600,8611,\ ,Brasil,Brasil,0,16,"04/Nov/2021, 10:34, AM","04/Nov/2021, 10:34, AM",10.0
8611,\ ,SEPA4B439303F92,SEPA4B439303FA0,8637,8637,\ ,Brasil,Brasil,0,16,"04/Nov/2021, 10:34, AM","04/Nov/2021, 10:34, AM",5.0
8611,\ ,SEPA4B439303F92,SEPA4B439303FA0,8637,8637,\ ,Brasil,Brasil,0,16,"04/Nov/2021, 10:34, AM","04/Nov/2021, 10:35, AM",5.0
2279,\ ,SEP0C272455C020,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:34, AM","04/Nov/2021, 09:35, AM",25.0
2107,sala_venezuela,SEPAC44F2102795,SEP5017FF772F29,2336,2336,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 09:34, AM","04/Nov/2021, 09:35, AM",78.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:36, AM","04/Nov/2021, 09:36, AM",20.0
8119,MCACERES,SEPF0B2E576741A,10.200.140.2,101077179513,101077179513,\ ,Bolivia,Bolivia,16,0,"04/Nov/2021, 09:37, AM","04/Nov/2021, 09:41, AM",225.0
6597,DDEFREITAS,SEP64E9502EA5AD,10.200.16.4,12371147,12371147,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:43, AM","04/Nov/2021, 09:44, AM",23.0
2440,\ ,AN00F137DEFF409,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 09:44, AM","04/Nov/2021, 09:44, AM",9.0
2231,VOCHOA,SEP0C272455AE94,SEP34DBFDCC93C1,2036,2036,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 09:45, AM","04/Nov/2021, 09:45, AM",15.0
1169349297,\ ,10.200.25.2,CiscoUM1-VI1,6471,8000,\ ,Argentina,Miami,16,0,"04/Nov/2021, 10:45, AM","04/Nov/2021, 10:45, AM",9.0
1169349297,\ ,10.200.25.2,CiscoUM1-VI1,6472,8000,\ ,Argentina,Miami,16,0,"04/Nov/2021, 10:46, AM","04/Nov/2021, 10:46, AM",9.0
8615,TCARVALHO,SEPA4B439304390,10.200.100.2,120308086,120308086,\ ,Brasil,Brasil,16,0,"04/Nov/2021, 10:47, AM","04/Nov/2021, 10:47, AM",50.0
8637,\ ,SEPA4B439303FA0,SEPA4B439304390,8615,8615,TCARVALHO,Brasil,Brasil,0,16,"04/Nov/2021, 10:48, AM","04/Nov/2021, 10:48, AM",7.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:49, AM","04/Nov/2021, 09:49, AM",12.0
2994,\ ,SEP0C27245547DB,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:53, AM","04/Nov/2021, 09:54, AM",24.0
6597,DDEFREITAS,SEP64E9502EA5AD,SEP0C27245593D5,2152,2152,NCARRERO,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:54, AM","04/Nov/2021, 09:55, AM",10.0
6576,JZAA,SEP0C272455ABA1,SEP2C3ECF7A3B82,2287,2287,JCARVAJAL,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:53, AM","04/Nov/2021, 09:55, AM",102.0
2252,\ ,SEP0C272455A91D,SIP_Trunk_InterGrupo,2200,2200,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 09:55, AM","04/Nov/2021, 09:57, AM",99.0
75444431,\ ,10.200.140.2,10.200.110.2,2200,2200,\ ,Bolivia,Colombia,16,0,"04/Nov/2021, 09:57, AM","04/Nov/2021, 09:58, AM",60.0
2036,\ ,SEP34DBFDCC93C1,SEP0C272455CE23,2154,2154,EGRATEROL,Venezuela,Venezuela,0,16,"04/Nov/2021, 10:02, AM","04/Nov/2021, 10:03, AM",21.0
5305,\ ,SEP045FB9B6A534,SEP0076861BBCA8,5418,5418,\ ,Panama,Panama,0,16,"04/Nov/2021, 09:03, AM","04/Nov/2021, 09:04, AM",55.0
2839,HBARBOZA,SEPECE1A9AAEBD1,SEPB4A8B9E89D21,2828,2828,RCAJALEON,Peru,Peru,0,16,"04/Nov/2021, 09:04, AM","04/Nov/2021, 09:06, AM",124.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,0,16,"04/Nov/2021, 10:06, AM","04/Nov/2021, 10:06, AM",9.0
2184,LPONCE,SEP0C272455BA79,SEP0C2724559435,2404,2404,FRANGEL,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:07, AM","04/Nov/2021, 10:07, AM",31.0
022440121,\ ,10.200.140.2,CiscoUM1-VI1,8121,8000,\ ,Bolivia,Miami,16,0,"04/Nov/2021, 10:06, AM","04/Nov/2021, 10:07, AM",11.0
2447,sala_venezuela,SEP34DBFDCD0C0C,SEPC4143C8B0AE8,2078,2078,PSALAZAR,Venezuela,Venezuela,0,16,"04/Nov/2021, 10:07, AM","04/Nov/2021, 10:08, AM",27.0
022440121,\ ,10.200.140.2,CiscoUM1-VI1,8121,8000,\ ,Bolivia,Miami,16,0,"04/Nov/2021, 10:07, AM","04/Nov/2021, 10:08, AM",35.0
8615,TCARVALHO,SEPA4B439304390,10.200.100.2,135228881,135228881,\ ,Brasil,Brasil,16,0,"04/Nov/2021, 11:08, AM","04/Nov/2021, 11:10, AM",74.0
6013915556,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,16,0,"04/Nov/2021, 09:11, AM","04/Nov/2021, 09:11, AM",10.0
6595,ZTOVAR,SEP0C272455C1B2,SEP0C27245593D5,2152,2152,NCARRERO,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:10, AM","04/Nov/2021, 10:12, AM",115.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:13, AM","04/Nov/2021, 10:13, AM",16.0
6597,DDEFREITAS,SEP64E9502EA5AD,10.200.16.4,12371147,12371147,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:15, AM","04/Nov/2021, 10:15, AM",10.0
3209030919,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,16,0,"04/Nov/2021, 09:18, AM","04/Nov/2021, 09:18, AM",3.0
3209030919,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,16,0,"04/Nov/2021, 09:18, AM","04/Nov/2021, 09:18, AM",15.0
2440,\ ,AN00F137DEFF409,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:18, AM","04/Nov/2021, 10:19, AM",22.0
2047,ACHOZAJIAN,SEP0C272455C2CF,10.200.16.4,02434282,02434282,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:18, AM","04/Nov/2021, 10:19, AM",71.0
3209030919,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,16,0,"04/Nov/2021, 09:19, AM","04/Nov/2021, 09:19, AM",9.0
8611,\ ,SEPA4B439303F92,SEPA4B439304001,8610,8610,EHERNANDEZ,Brasil,Brasil,16,0,"04/Nov/2021, 11:19, AM","04/Nov/2021, 11:20, AM",16.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:21, AM","04/Nov/2021, 10:21, AM",16.0
2972,sala_venezuela,SEP7C95F3C8A090,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 10:22, AM","04/Nov/2021, 10:22, AM",17.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 10:22, AM","04/Nov/2021, 10:22, AM",6.0
022440121,\ ,10.200.140.2,CiscoUM1-VI1,8121,8000,\ ,Bolivia,Miami,16,0,"04/Nov/2021, 10:26, AM","04/Nov/2021, 10:26, AM",10.0
8547,RLOPEZ,SEP00BF77707432,SEP00BF777073B5,2841,2841,RLOPEZ,Peru,Peru,0,16,"04/Nov/2021, 09:26, AM","04/Nov/2021, 09:26, AM",16.0
2279,\ ,SEP0C272455C020,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:26, AM","04/Nov/2021, 10:26, AM",10.0
2047,ACHOZAJIAN,SEP0C272455C2CF,10.200.16.4,02434282,02434282,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:27, AM","04/Nov/2021, 10:27, AM",20.0
8637,\ ,SEPA4B439303FA0,CiscoUM1-VI1,8615,8000,\ ,Brasil,Miami,16,0,"04/Nov/2021, 11:28, AM","04/Nov/2021, 11:28, AM",4.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:28, AM","04/Nov/2021, 10:29, AM",48.0
2133,VLEAL,SEP0C2724558D20,CiscoUM1-VI1,2130,8000,\ ,Venezuela,Miami,16,0,"04/Nov/2021, 10:29, AM","04/Nov/2021, 10:29, AM",3.0
2839,HBARBOZA,SEPECE1A9AAEBD1,SEPB4A8B9E89D21,2828,2828,RCAJALEON,Peru,Peru,0,16,"04/Nov/2021, 09:29, AM","04/Nov/2021, 09:30, AM",45.0
2047,ACHOZAJIAN,SEP0C272455C2CF,10.200.16.4,02667120,02667120,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:32, AM","04/Nov/2021, 10:32, AM",37.0
022440121,\ ,10.200.140.2,10.200.140.2,8111,069717907,\ ,Bolivia,Bolivia,16,0,"04/Nov/2021, 10:30, AM","04/Nov/2021, 10:32, AM",71.0
2133,VLEAL,SEP0C2724558D20,SEP0C272455A538,2130,2130,ARIERA,Venezuela,Venezuela,0,16,"04/Nov/2021, 10:29, AM","04/Nov/2021, 10:34, AM",303.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:35, AM","04/Nov/2021, 10:35, AM",21.0
2860,JMONTOYA,SEP00BF7770738C,10.200.130.2,+34934909669,+34934909669,\ ,Peru,Peru,16,0,"04/Nov/2021, 09:34, AM","04/Nov/2021, 09:37, AM",167.0
576017508468,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,16,0,"04/Nov/2021, 09:37, AM","04/Nov/2021, 09:37, AM",8.0
576017508468,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,16,0,"04/Nov/2021, 09:38, AM","04/Nov/2021, 09:38, AM",4.0
2078,PSALAZAR,SEPC4143C8B0AE8,SEP0C272455BA79,2184,2184,LPONCE,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:38, AM","04/Nov/2021, 10:38, AM",23.0
22184028,\ ,10.200.140.2,CiscoUM1-VI1,8112,8000,\ ,Bolivia,Miami,16,0,"04/Nov/2021, 10:48, AM","04/Nov/2021, 10:48, AM",8.0
8602,CALMEIDA,SEP0076861A568A,SEPA4B4393042C7,8614,8614,GCARDOSO,Brasil,Brasil,16,0,"04/Nov/2021, 11:48, AM","04/Nov/2021, 11:48, AM",15.0
2300,\ ,SEP0C2724559CD3,CiscoUM1-VI1,2196,8000,\ ,Venezuela,Miami,16,0,"04/Nov/2021, 10:49, AM","04/Nov/2021, 10:49, AM",3.0
2221,\ ,SEP64E9502F8352,SEP0C272455C1B2,6595,6595,ZTOVAR,Venezuela,Venezuela,0,16,"04/Nov/2021, 10:51, AM","04/Nov/2021, 10:51, AM",29.0
2118,AZARATE,SEP0C272455BE53,SEP2C3ECF7A3B82,2287,2287,JCARVAJAL,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:53, AM","04/Nov/2021, 10:53, AM",18.0
576019469651,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,16,0,"04/Nov/2021, 09:54, AM","04/Nov/2021, 09:54, AM",15.0
2040,\ ,SEP0C2724554851,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,0,16,"04/Nov/2021, 10:54, AM","04/Nov/2021, 10:54, AM",7.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,16,0,"04/Nov/2021, 10:54, AM","04/Nov/2021, 10:55, AM",35.0
2254,\ ,SEP5017FF774174,SEPC4143C8B0AE8,2078,2078,PSALAZAR,Venezuela,Venezuela,0,16,"04/Nov/2021, 10:53, AM","04/Nov/2021, 10:55, AM",101.0
919561755,\ ,10.200.130.2,CiscoUM1-VI1,8511,8000,\ ,Peru,Miami,16,0,"04/Nov/2021, 09:56, AM","04/Nov/2021, 09:56, AM",4.0
576019469651,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,102,0,"04/Nov/2021, 09:57, AM","04/Nov/2021, 09:57, AM",20.0
6597,DDEFREITAS,SEP64E9502EA5AD,10.200.16.4,12371147,12371147,\ ,Venezuela,Venezuela,16,0,"04/Nov/2021, 11:00, AM","04/Nov/2021, 11:01, AM",67.0
3209030919,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,16,0,"04/Nov/2021, 10:02, AM","04/Nov/2021, 10:02, AM",6.0
8637,\ ,SEPA4B439303FA0,CiscoUM1-VI1,8602,8000,\ ,Brasil,Miami,16,0,"04/Nov/2021, 12:03, PM","04/Nov/2021, 12:03, PM",1.0
8637,\ ,SEPA4B439303FA0,SEPA4B439303F92,8611,8611,\ ,Brasil,Brasil,0,16,"04/Nov/2021, 12:04, PM","04/Nov/2021, 12:04, PM",25.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 10:56, AM","04/Nov/2021, 11:05, AM",538.0
2040,\ ,SEP0C2724554851,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 11:05, AM","04/Nov/2021, 11:06, AM",22.0
6595,ZTOVAR,SEP0C272455C1B2,SEP0C27245593D5,2152,2152,NCARRERO,Venezuela,Venezuela,16,0,"04/Nov/2021, 11:06, AM","04/Nov/2021, 11:07, AM",56.0
2279,\ ,SEP0C272455C020,SEP0C2724554851,2040,2040,\ ,Venezuela,Venezuela,0,16,"04/Nov/2021, 11:07, AM","04/Nov/2021, 11:08, AM",9.0
2152,NCARRERO,SEP0C27245593D5,CiscoUM1-VI1,2130,8000,\ ,Venezuela,Miami,16,0,"04/Nov/2021, 11:08, AM","04/Nov/2021, 11:08, AM",2.0
2404,FRANGEL,SEP0C2724559435,SEP0C272455BA79,2184,2184,LPONCE,Venezuela,Venezuela,16,0,"04/Nov/2021, 11:08, AM","04/Nov/2021, 11:09, AM",15.0
8611,\ ,SEPA4B439303F92,SEPA4B439303FA0,8637,8637,\ ,Brasil,Brasil,0,16,"04/Nov/2021, 12:09, PM","04/Nov/2021, 12:09, PM",9.0
8628,SR_BRA_AMAZONAS,SEPA4B439304049,CiscoUM1-VI1,8615,8000,\ ,Brasil,Miami,16,0,"04/Nov/2021, 12:10, PM","04/Nov/2021, 12:10, PM",4.0
2404,FRANGEL,SEP0C2724559435,SEP0C272455AE94,2231,2231,VOCHOA,Venezuela,Venezuela,16,0,"04/Nov/2021, 11:11, AM","04/Nov/2021, 11:11, AM",19.0
2336,\ ,SEP5017FF772F29,SEPAC44F2102795,2107,2107,sala_venezuela,Venezuela,Venezuela,0,16,"04/Nov/2021, 11:12, AM","04/Nov/2021, 11:14, AM",102.0
22183300,\ ,10.200.140.2,10.200.140.2,8111,069717907,\ ,Bolivia,Bolivia,16,0,"04/Nov/2021, 11:12, AM","04/Nov/2021, 11:13, AM",109.0
6422,\ ,SEP007686EC1066,SEP701F534C4176,6405,6405,AHATRICK,Argentina,Argentina,16,0,"04/Nov/2021, 12:14, PM","04/Nov/2021, 12:14, PM",9.0
2130,ARIERA,SEP0C272455A538,SEP0C27245593D5,2152,2152,NCARRERO,Venezuela,Venezuela,16,0,"04/Nov/2021, 11:14, AM","04/Nov/2021, 11:15, AM",98.0
6914,IGOMEZ,SEP5017FF96B020,10.200.200.2,152072803,152072803,\ ,Mexico,Mexico,16,0,"04/Nov/2021, 10:14, AM","04/Nov/2021, 10:16, AM",120.0
61981160303,\ ,10.200.100.2,CiscoUM1-VI1,8600,8000,\ ,Brasil,Miami,16,0,"04/Nov/2021, 12:16, PM","04/Nov/2021, 12:16, PM",7.0
6422,\ ,SEP007686EC1066,SEP701F534C4176,6405,6405,AHATRICK,Argentina,Argentina,0,16,"04/Nov/2021, 12:14, PM","04/Nov/2021, 12:17, PM",173.0
5552072803,\ ,10.200.200.2,SEP5017FF96B020,6914,6914,IGOMEZ,Mexico,Mexico,0,16,"04/Nov/2021, 10:20, AM","04/Nov/2021, 10:20, AM",24.0
